id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago
V004358,16/04/2025,C0709,P0001,1,22490,0.05,Ecommerce,Online,Débito
V004358,16/04/2025,C0709,P0115,2,17500,0,Ecommerce,Online,Crédito
V004358,16/04/2025,C0709,P0190,1,15190,0,Ecommerce,Online,Mercado Pago
V004359,08/11/2025,C1516,P0151,2,78820,0.1,Ecommerce,Online,Transferencia
V004359,08/11/2025,C1516,P0131,1,13420,0.1,Ecommerce,Online,Transferencia
V004359,08/11/2025,C1516,P0054,2,22200,0.1,Ecommerce,Online,Mercado Pago
V004359,08/11/2025,C1516,P0195,1,30840,0,Ecommerce,Online,Mercado Pago
V004360,23/09/2025,C0049,P0033,1,50970,0,Ecommerce,Online,Transferencia
V004360,23/09/2025,C0049,P0009,2,9170,0,Ecommerce,Online,Transferencia
V004360,23/09/2025,C0049,P0157,2,35430,0,Ecommerce,Online,Transferencia
V004361,30/08/2025,C1971,P0122,2,12150,0,Ecommerce,Online,Mercado Pago
V004361,30/08/2025,C1971,P0129,2,5500,0,Ecommerce,Online,Crédito
V004361,30/08/2025,C1971,P0013,1,57630,0.1,Ecommerce,Online,Mercado Pago
V004361,30/08/2025,C1971,P0148,1,40390,0,Ecommerce,Online,Crédito
V004362,12/05/2025,,P0009,1,9720,0.05,City Bell,Local,Transferencia
V004362,12/05/2025,,P0020,1,46640,0,City Bell,Local,Efectivo
V004362,12/05/2025,,P0075,1,42490,0,City Bell,Local,Efectivo
V004362,12/05/2025,,P0048,1,51620,0,City Bell,Local,Débito
V004363,28/07/2026,,P0030,1,21500,0.2,Centro,Local,Efectivo
V004363,28/07/2026,,P0016,1,63370,0.1,Centro,Local,Crédito
V004363,28/07/2026,,P0027,1,20320,0,Centro,Local,Débito
V004364,31/03/2026,C1428,P0048,1,50410,0,Ecommerce,Online,Transferencia
V004365,13/04/2025,C1948,P0039,1,69960,0,Centro,Local,QR
V004365,13/04/2025,C1948,P0008,1,44910,0.05,Centro,Local,Transferencia
V004365,13/04/2025,C1948,P0096,3,9160,0,Centro,Local,Débito
V004365,13/04/2025,C1948,P0004,2,25430,0.05,Centro,Local,Efectivo
V004366,16/02/2025,C0841,P0004,1,26790,0,Ecommerce,Online,Crédito
V004366,16/02/2025,C0841,P0126,3,20210,0,Ecommerce,Online,Débito
V004366,16/02/2025,C0841,P0017,1,31220,0.05,Ecommerce,Online,Débito
V004367,31/01/2026,C0593,P0011,1,34040,0.15,Ecommerce,Online,Mercado Pago
V004367,31/01/2026,C0593,P0032,1,28800,0,Ecommerce,Online,Transferencia
V004368,23/07/2026,C1265,P0026,1,12490,0,Ecommerce,Online,Mercado Pago
V004368,23/07/2026,C1265,P0060,1,60540,0,Ecommerce,Online,Transferencia
V004369,05/09/2025,C1862,P0187,1,22270,0,City Bell,Local,Crédito
V004370,26/05/2026,C1266,P0072,1,6420,0,Centro,Local,QR
V004370,26/05/2026,C1266,P0002,1,7620,0,Centro,Local,QR
V004371,12/02/2025,C1208,P0004,1,25880,0.05,Centro,Local,Efectivo
V004371,12/02/2025,C1208,P0046,1,37400,0,Centro,Local,Crédito
V004372,06/01/2026,C1044,P0054,1,21860,0,Los Hornos,Local,Efectivo
V004372,06/01/2026,C1044,P0098,1,6490,0,Los Hornos,Local,Efectivo
V004373,25/08/2026,C1042,P0190,1,15630,0,City Bell,Local,QR
V004373,25/08/2026,C1042,P0038,1,11160,0,City Bell,Local,Transferencia
V004373,25/08/2026,C1042,P0028,1,31320,0,City Bell,Local,Débito
V004373,25/08/2026,C1042,P0031,2,34500,0.05,City Bell,Local,Efectivo
V004374,30/06/2025,C0425,P0077,3,58220,0.15,City Bell,Local,Efectivo
V004374,30/06/2025,C0425,P0018,1,13060,0.05,City Bell,Local,Transferencia
V004374,30/06/2025,C0425,P0045,1,56920,0.1,City Bell,Local,Transferencia
V004374,30/06/2025,C0425,P0171,1,51240,0.15,City Bell,Local,QR
V004375,06/05/2026,C1947,P0087,1,4790,0.1,Ecommerce,Online,Crédito
V004375,06/05/2026,C1947,P0026,1,12940,0,Ecommerce,Online,Débito
V004375,06/05/2026,C1947,P0164,1,18140,0.1,Ecommerce,Online,Mercado Pago
V004375,06/05/2026,C1947,P0182,1,36140,0,Ecommerce,Online,Débito
V004376,15/08/2026,,P0030,1,20940,0,Los Hornos,Local,QR
V004376,15/08/2026,,P0048,1,47790,0,Los Hornos,Local,Crédito
V004377,30/04/2025,C1897,P0037,1,47530,0,Centro,Local,Transferencia
V004377,30/04/2025,C1897,P0075,1,43790,0,Centro,Local,Transferencia
V004378,28/04/2025,,P0040,4,19200,0,Ecommerce,Online,Mercado Pago
V004378,28/04/2025,,P0077,2,61460,0.2,Ecommerce,Online,Transferencia
V004378,28/04/2025,,P0181,1,30710,0.1,Ecommerce,Online,Transferencia
V004379,13/05/2026,,P0100,1,6540,0,City Bell,Local,Débito
V004379,13/05/2026,,P0059,2,46070,0,City Bell,Local,QR
V004379,13/05/2026,,P0153,1,37260,0,City Bell,Local,Débito
V004380,29/05/2026,C0488,P0150,1,32960,0.1,City Bell,Local,Efectivo
V004381,29/07/2025,C0987,P0123,2,18750,0.05,Centro,Local,QR
V004381,29/07/2025,C0987,P0006,1,52370,0,Centro,Local,Crédito
V004381,29/07/2025,C0987,P0150,1,33820,0,Centro,Local,Efectivo
V004381,29/07/2025,C0987,P0015,1,39780,0,Centro,Local,Débito
V004382,04/10/2025,C0298,P0149,2,63850,0.2,Centro,Local,Efectivo
V004382,04/10/2025,C0298,P0181,3,32490,0,Centro,Local,Débito
V004382,04/10/2025,C0298,P0005,1,21930,0.05,Centro,Local,QR
V004383,25/04/2025,C0931,P0131,1,11970,0,Centro,Local,Crédito
V004383,25/04/2025,C0931,P0065,1,6540,0.2,Centro,Local,Débito
V004384,03/01/2025,C1432,P0150,1,37790,0,Los Hornos,Local,Transferencia
V004384,03/01/2025,C1432,P0003,1,24010,0,Los Hornos,Local,Débito
V004384,03/01/2025,C1432,P0041,2,48280,0.05,Los Hornos,Local,Transferencia
V004385,21/01/2026,C1361,P0101,2,4870,0,Los Hornos,Local,QR
V004385,21/01/2026,C1361,P0055,1,36650,0,Los Hornos,Local,Transferencia
V004385,21/01/2026,C1361,P0018,1,14000,0,Los Hornos,Local,QR
V004385,21/01/2026,C1361,P0075,1,43150,0.1,Los Hornos,Local,Débito
V004386,26/08/2026,C0602,P0133,1,3700,0,Ecommerce,Online,Débito
V004387,03/06/2025,C0704,P0190,1,15430,0,City Bell,Local,Efectivo
V004387,03/06/2025,C0704,P0174,2,72670,0.05,City Bell,Local,Efectivo
V004387,03/06/2025,C0704,P0130,2,10930,0,City Bell,Local,QR
V004387,03/06/2025,C0704,P0010,2,4300,0,City Bell,Local,Débito
V004388,24/03/2025,C1816,P0001,1,24110,0.05,City Bell,Local,Efectivo
V004388,24/03/2025,C1816,P0119,1,6690,0.1,City Bell,Local,Transferencia
V004388,24/03/2025,C1816,P0085,1,3400,0,City Bell,Local,Transferencia
V004388,24/03/2025,C1816,P0123,1,18650,0,City Bell,Local,QR
V004389,06/09/2025,C0386,P0152,1,54670,0,Los Hornos,Local,Crédito
V004389,06/09/2025,C0386,P0001,1,22270,0,Los Hornos,Local,Crédito
V004390,07/04/2026,C1171,P0048,1,49840,0,City Bell,Local,Efectivo
V004390,07/04/2026,C1171,P0196,3,26320,0,City Bell,Local,QR
V004390,07/04/2026,C1171,P0190,2,13720,0.2,City Bell,Local,Crédito
V004391,30/03/2026,C0877,P0010,1,4330,0,Ecommerce,Online,Mercado Pago
V004391,30/03/2026,C0877,P0078,3,50900,0.05,Ecommerce,Online,Transferencia
V004391,30/03/2026,C0877,P0041,2,49000,0,Ecommerce,Online,Débito
V004392,25/05/2025,C1025,P0192,1,23830,0,Centro,Local,Efectivo
V004393,13/12/2025,C1602,P0172,1,19350,0.1,City Bell,Local,Crédito
V004393,13/12/2025,C1602,P0080,2,24950,0.1,City Bell,Local,Transferencia
V004393,13/12/2025,C1602,P0102,1,4630,0,City Bell,Local,Débito
V004394,24/08/2025,C1637,P0176,2,13850,0,Los Hornos,Local,QR
V004394,24/08/2025,C1637,P0031,1,34530,0,Los Hornos,Local,Transferencia
V004394,24/08/2025,C1637,P0010,1,4370,0,Los Hornos,Local,Crédito
V004395,12/08/2026,C1981,P0159,3,59730,0,Centro,Local,Crédito
V004396,23/02/2025,C1540,P0009,2,9030,0,City Bell,Local,Transferencia
V004396,23/02/2025,C1540,P0081,2,9390,0.05,City Bell,Local,QR
V004396,23/02/2025,C1540,P0198,1,9340,0,City Bell,Local,Transferencia
V004397,25/03/2025,C0727,P0031,1,32320,0.05,Centro,Local,Transferencia
V004397,25/03/2025,C0727,P0133,1,3820,0.15,Centro,Local,Transferencia
V004398,28/04/2026,C0591,P0002,2,7620,0,Los Hornos,Local,QR
V004398,28/04/2026,C0591,P0081,3,9690,0,Los Hornos,Local,Efectivo
V004398,28/04/2026,C0591,P0001,1,23600,0.1,Los Hornos,Local,Efectivo
V004399,03/04/2025,C1662,P0048,3,50880,0,Centro,Local,Transferencia
V004399,03/04/2025,C1662,P0146,1,0,0,Centro,Local,Crédito
V004399,03/04/2025,C1662,P0111,1,3470,0.2,Centro,Local,Transferencia
V004400,09/05/2026,,P0029,1,42140,0,Centro,Local,QR
V004400,09/05/2026,,P0158,1,71960,0,Centro,Local,Crédito
V004400,09/05/2026,,P0004,1,28070,0.2,Centro,Local,QR
V004401,16/08/2026,C0147,P0094,1,2820,0,City Bell,Local,QR
V004401,16/08/2026,C0147,P0081,1,10210,0,City Bell,Local,Crédito
V004402,13/11/2025,C0206,P0014,2,44950,0.1,Centro,Local,Débito
V004402,13/11/2025,C0206,P0107,2,10230,0.15,Centro,Local,QR
V004403,02/03/2025,C0815,P0057,1,20620,0.05,Centro,Local,Débito
V004403,02/03/2025,C0815,P0049,1,68190,0,Centro,Local,Transferencia
V004404,01/04/2025,C0736,P0006,1,48110,0,Los Hornos,Local,QR
V004404,01/04/2025,C0736,P0156,1,54330,0,Los Hornos,Local,Transferencia
V004405,20/02/2026,C1090,P0117,1,8850,0,Ecommerce,Online,Débito
V004405,20/02/2026,C1090,P0064,2,32820,0,Ecommerce,Online,Débito
V004405,20/02/2026,C1090,P0010,1,4560,0.05,Ecommerce,Online,Mercado Pago
V004405,20/02/2026,C1090,P0017,2,31530,0,Ecommerce,Online,Crédito
V004406,20/03/2026,C1884,P0016,1,66110,0.1,City Bell,Local,Efectivo
V004407,26/08/2025,C1079,P0199,1,21690,0,Ecommerce,Online,Crédito
V004407,26/08/2025,C1079,P0181,1,29660,0.1,Ecommerce,Online,Mercado Pago
V004407,26/08/2025,C1079,P0151,3,86180,0,Ecommerce,Online,Crédito
V004407,26/08/2025,C1079,P0042,1,34640,0.05,Ecommerce,Online,Crédito
V004408,23/11/2025,C0197,P0036,1,50460,0,Ecommerce,Online,Mercado Pago
V004408,23/11/2025,C0197,P0094,1,2800,0.05,Ecommerce,Online,Mercado Pago
V004408,23/11/2025,C0197,P0003,1,24920,0,Ecommerce,Online,Débito
V004408,23/11/2025,C0197,P0008,1,48520,0,Ecommerce,Online,Crédito
V004409,10/03/2025,C0631,P0007,1,19800,0,Centro,Local,Crédito
V004409,10/03/2025,C0631,P0027,1,22370,0,Centro,Local,Efectivo
V004409,10/03/2025,C0631,P0091,1,8040,0,Centro,Local,Efectivo
V004410,23/01/2025,,P0054,2,21600,0.2,Ecommerce,Online,Débito
V004411,26/05/2025,,P0007,2,20730,0.1,Ecommerce,Online,Transferencia
V004411,26/05/2025,,P0032,2,30430,0,Ecommerce,Online,Transferencia
V004411,26/05/2025,,P0114,1,8950,0.1,Ecommerce,Online,Transferencia
V004412,22/09/2025,C1974,P0007,1,18860,0,City Bell,Local,Efectivo
V004412,22/09/2025,C1974,P0093,1,11370,0,City Bell,Local,Crédito
V004412,22/09/2025,C1974,P0040,1,19890,0,City Bell,Local,Efectivo
V004412,22/09/2025,C1974,P0013,3,56120,0,City Bell,Local,Efectivo
V004413,02/11/2025,C1792,P0164,1,17910,0.1,Centro,Local,Crédito
V004413,02/11/2025,C1792,P0153,1,34740,0,Centro,Local,Débito
V004414,10/06/2026,C1326,P0064,1,35350,0.05,Centro,Local,Crédito
V004414,10/06/2026,C1326,P0014,1,45920,0,Centro,Local,Efectivo
V004415,24/03/2026,,P0019,2,13500,0,City Bell,Local,Transferencia
V004416,14/01/2025,C1537,P0175,1,50990,0,Ecommerce,Online,Mercado Pago
V004416,14/01/2025,C1537,P0118,3,11330,0,Ecommerce,Online,Mercado Pago
V004416,14/01/2025,C1537,P0036,1,45150,0,Ecommerce,Online,Débito
V004416,14/01/2025,C1537,P0127,1,12830,0,Ecommerce,Online,Mercado Pago
V004417,07/12/2025,,P0010,2,4330,0,Centro,Local,Transferencia
V004418,22/02/2026,C0593,P0168,1,3210,0.1,City Bell,Local,Débito
V004418,22/02/2026,C0593,P0024,1,18320,0,City Bell,Local,QR
V004419,31/05/2025,C0440,P0018,1,13620,0,Centro,Local,QR
V004419,31/05/2025,C0440,P0148,3,38820,0.05,Centro,Local,Efectivo
V004419,31/05/2025,C0440,P0177,1,19590,0,Centro,Local,QR
V004420,01/02/2026,C0852,P0126,1,22540,0,Centro,Local,Crédito
V004421,30/07/2026,C0541,P0045,1,61510,0,Centro,Local,Débito
V004421,30/07/2026,C0541,P0100,1,6610,0,Centro,Local,Efectivo
V004422,19/11/2025,C0861,P0023,1,54100,0.1,Ecommerce,Online,Mercado Pago
V004422,19/11/2025,C0861,P0052,4,4770,0,Ecommerce,Online,Débito
V004422,19/11/2025,C0861,P0133,1,3470,0,Ecommerce,Online,Mercado Pago
V004422,19/11/2025,C0861,P0008,3,47730,0,Ecommerce,Online,Transferencia
V004423,26/02/2026,C0657,P0112,1,14000,0,City Bell,Local,QR
V004423,26/02/2026,C0657,P0194,1,21040,0,City Bell,Local,Débito
V004423,26/02/2026,C0657,P0119,1,6840,0,City Bell,Local,Débito
V004423,26/02/2026,C0657,P0106,1,4920,0.1,City Bell,Local,QR
V004424,06/02/2025,C0358,P0124,1,3790,0,Ecommerce,Online,Transferencia
V004424,06/02/2025,C0358,P0071,1,8400,0.05,Ecommerce,Online,Transferencia
V004425,25/01/2025,C0891,P0060,3,54040,0,Ecommerce,Online,Crédito
V004425,25/01/2025,C0891,P0024,1,17740,0,Ecommerce,Online,Mercado Pago
V004426,10/02/2025,C0134,P0095,1,7570,0.1,City Bell,Local,Crédito
V004427,18/05/2025,C1749,P0068,1,29830,0.1,Los Hornos,Local,Crédito
V004427,18/05/2025,C1749,P0164,1,17810,0,Los Hornos,Local,Transferencia
V004428,14/05/2025,C0556,P0116,2,3450,0,City Bell,Local,QR
V004428,14/05/2025,C0556,P0142,1,65330,0.05,City Bell,Local,Transferencia
V004428,14/05/2025,C0556,P0101,1,5040,0,City Bell,Local,QR
V004429,29/08/2026,C1907,P0105,1,3360,0,Los Hornos,Local,Crédito
V004429,29/08/2026,C1907,P0124,1,4210,0,Los Hornos,Local,Efectivo
V004429,29/08/2026,C1907,P0132,3,18060,0,Los Hornos,Local,QR
V004430,18/02/2026,C0798,P0009,2,9330,0,City Bell,Local,Débito
V004431,07/04/2026,C1110,P0088,1,10070,0,Los Hornos,Local,QR
V004431,07/04/2026,C1110,P0001,1,24090,0,Los Hornos,Local,Efectivo
V004431,07/04/2026,C1110,P0019,1,12880,0,Los Hornos,Local,Efectivo
V004431,07/04/2026,C1110,P0044,1,17690,0.05,Los Hornos,Local,QR
V004432,08/05/2026,,P0103,1,2880,0.05,Los Hornos,Local,QR
V004432,08/05/2026,,P0001,1,23270,0,Los Hornos,Local,Crédito
V004432,08/05/2026,,P0036,1,51150,0,Los Hornos,Local,Débito
V004433,17/01/2025,C1176,P0001,1,25060,0,Los Hornos,Local,Efectivo
V004434,16/03/2025,C0365,P0020,2,48330,0.15,City Bell,Local,Transferencia
V004434,16/03/2025,C0365,P0107,2,9760,0,City Bell,Local,QR
V004434,16/03/2025,C0365,P0029,1,39570,0,City Bell,Local,Débito
V004434,16/03/2025,C0365,P0109,1,17810,0.05,City Bell,Local,Débito
V004435,17/04/2026,C0542,P0001,1,22370,0.1,Ecommerce,Online,Mercado Pago
V004435,17/04/2026,C0542,P0019,1,12570,0.15,Ecommerce,Online,Transferencia
V004435,17/04/2026,C0542,P0110,2,15230,0,Ecommerce,Online,Mercado Pago
V004436,04/06/2025,C0745,P0161,3,60560,0,Centro,Local,Efectivo
V004436,04/06/2025,C0745,P0103,1,2720,0.05,Centro,Local,Débito
V004436,04/06/2025,C0745,P0129,1,5440,0,Centro,Local,QR
V004437,15/09/2025,C1961,P0017,1,31340,0,Los Hornos,Local,Efectivo
V004437,15/09/2025,C1961,P0160,1,49030,0,Los Hornos,Local,Transferencia
V004437,15/09/2025,C1961,P0005,3,23290,0,Los Hornos,Local,Crédito
V004438,14/07/2026,C1455,P0069,1,66500,0.05,Centro,Local,Efectivo
V004438,14/07/2026,C1455,P0009,4,8480,0,Centro,Local,QR
V004439,01/05/2025,C1227,P0011,1,35840,0,Centro,Local,QR
V004439,01/05/2025,C1227,P0069,1,63370,0,Centro,Local,Transferencia
V004440,01/11/2025,C0682,P0176,1,12630,0,City Bell,Local,Transferencia
V004441,06/11/2025,C0827,P0076,2,52250,0,Centro,Local,Transferencia
V004442,10/09/2025,C0369,P0029,2,39000,0,Centro,Local,Crédito
V004442,10/09/2025,C0369,P0004,2,27020,0,Centro,Local,Efectivo
V004442,10/09/2025,C0369,P0163,1,68520,0,Centro,Local,Crédito
V004442,10/09/2025,C0369,P0112,2,13280,0,Centro,Local,QR
V004443,08/08/2026,,P0012,1,21690,0.05,Centro,Local,Crédito
V004444,09/02/2026,C1663,P0014,3,46880,0,Ecommerce,Online,Crédito
V004444,09/02/2026,C1663,P0046,1,40040,0,Ecommerce,Online,Débito
V004445,30/03/2025,C1846,P0196,1,23330,0.15,City Bell,Local,Efectivo
V004445,30/03/2025,C1846,P0112,2,14670,0,City Bell,Local,Efectivo
V004445,30/03/2025,C1846,P0007,1,20330,0,City Bell,Local,Crédito
V004446,12/07/2025,C1317,P0014,1,47170,0,Los Hornos,Local,Débito
V004447,27/07/2025,C0595,P0145,1,55400,0.1,City Bell,Local,QR
V004448,01/03/2025,C0592,P0051,1,24850,0,City Bell,Local,Crédito
V004448,01/03/2025,C0592,P0006,2,52960,0.05,City Bell,Local,Transferencia
V004448,01/03/2025,C0592,P0193,2,26330,0.05,City Bell,Local,Efectivo
V004449,16/05/2025,C1098,P0082,2,4350,0,Ecommerce,Online,Mercado Pago
V004450,09/04/2026,C1400,P0063,1,14900,0,Centro,Local,Débito
V004450,09/04/2026,C1400,P0105,2,3460,0,Centro,Local,Crédito
V004450,09/04/2026,C1400,P0029,3,40230,0,Centro,Local,Débito
V004450,09/04/2026,C1400,P0009,1,9720,0,Centro,Local,Débito
V004451,30/04/2026,C0218,P0032,2,27650,0.05,Los Hornos,Local,QR
V004452,01/08/2026,C1381,P0088,3,10760,0,Los Hornos,Local,Efectivo
V004452,01/08/2026,C1381,P0070,2,60590,0,Los Hornos,Local,Efectivo
V004453,25/02/2025,C0772,P0118,2,10620,0.2,Centro,Local,QR
V004453,25/02/2025,C0772,P0191,2,10670,0,Centro,Local,Efectivo
V004453,25/02/2025,C0772,P0178,1,35250,0,Centro,Local,Transferencia
V004454,06/07/2025,C0081,P0197,1,7610,0,Centro,Local,Efectivo
V004454,06/07/2025,C0081,P0006,1,48410,0,Centro,Local,Transferencia
V004454,06/07/2025,C0081,P0101,2,5140,0,Centro,Local,QR
V004454,06/07/2025,C0081,P0180,1,38370,0.05,Centro,Local,Débito
V004455,03/09/2025,C0614,P0073,1,58030,0.1,Centro,Local,Crédito
V004456,15/07/2025,C1232,P0153,1,38020,0,Ecommerce,Online,Mercado Pago
V004457,20/08/2026,C1637,P0117,2,9150,0,Centro,Local,Transferencia
V004457,20/08/2026,C1637,P0020,1,48290,0.05,Centro,Local,QR
V004457,20/08/2026,C1637,P0053,1,17870,0.1,Centro,Local,Efectivo
V004457,20/08/2026,C1637,P0035,2,8150,0,Centro,Local,QR
V004458,15/04/2025,C1775,P0104,3,6190,0,Centro,Local,QR
V004458,15/04/2025,C1775,P0182,2,34810,0.1,Centro,Local,QR
V004459,15/02/2026,C0604,P0018,2,13830,0.05,Ecommerce,Online,Transferencia
V004459,15/02/2026,C0604,P0176,1,13360,0.05,Ecommerce,Online,Crédito
V004460,11/01/2026,C1974,P0041,1,50260,0,Centro,Local,QR
V004460,11/01/2026,C1974,P0068,2,33370,0,Centro,Local,Efectivo
V004461,11/08/2026,C1894,P0130,1,9810,0,Centro,Local,QR
V004462,24/03/2026,C1771,P0050,1,36010,0.1,City Bell,Local,Transferencia
V004462,24/03/2026,C1771,P0083,2,4950,0,City Bell,Local,Efectivo
V004462,24/03/2026,C1771,P0113,2,14430,0,City Bell,Local,Efectivo
V004462,24/03/2026,C1771,P0005,2,22820,0.05,City Bell,Local,QR
V004463,11/04/2025,C1439,P0179,1,23580,0.05,City Bell,Local,Efectivo
V004464,11/09/2025,C1186,P0021,2,47480,0.1,Los Hornos,Local,QR
V004464,11/09/2025,C1186,P0001,1,23770,0,Los Hornos,Local,QR
V004464,11/09/2025,C1186,P0049,2,62440,0,Los Hornos,Local,Débito
V004464,11/09/2025,C1186,P0041,1,48940,0,Los Hornos,Local,Efectivo
V004465,22/05/2026,C0171,P0007,1,18540,0.05,Los Hornos,Local,QR
V004465,22/05/2026,C0171,P0027,2,20500,0,Los Hornos,Local,Débito
V004465,22/05/2026,C0171,P0038,1,11660,0.05,Los Hornos,Local,Efectivo
V004466,03/04/2026,C0092,P0054,3,20860,0.05,City Bell,Local,Transferencia
V004466,03/04/2026,C0092,P0003,1,23550,0.1,City Bell,Local,QR
V004466,03/04/2026,C0092,P0019,4,13270,0,City Bell,Local,Transferencia
V004466,03/04/2026,C0092,P0190,1,14940,0,City Bell,Local,QR
V004467,11/11/2025,,P0026,2,13690,0,Los Hornos,Local,Crédito
V004468,27/02/2025,C0987,P0078,1,52780,0.05,City Bell,Local,Débito
V004468,27/02/2025,C0987,P0074,2,30640,0.05,City Bell,Local,Débito
V004469,19/05/2025,C0684,P0035,2,8240,0,Los Hornos,Local,Crédito
V004469,19/05/2025,C0684,P0150,2,36100,0,Los Hornos,Local,Efectivo
V004469,19/05/2025,C0684,P0134,2,3950,0,Los Hornos,Local,Transferencia
V004469,19/05/2025,C0684,P0008,1,48480,0.05,Los Hornos,Local,Efectivo
V004470,27/08/2025,,P0007,1,20280,0,Centro,Local,Efectivo
V004470,27/08/2025,,P0052,1,4540,0,Centro,Local,Efectivo
V004470,27/08/2025,,P0005,1,21740,0.15,Centro,Local,Débito
V004471,11/10/2025,,P0062,1,30100,0.1,Ecommerce,Online,Débito
V004472,08/01/2025,,P0001,1,22460,0,Los Hornos,Local,Crédito
V004472,08/01/2025,,P0086,3,10240,0.05,Los Hornos,Local,Crédito
V004473,08/02/2025,C0747,P0043,2,38040,0.1,Centro,Local,QR
V004473,08/02/2025,C0747,P0025,1,30590,0,Centro,Local,Efectivo
V004473,08/02/2025,C0747,P0108,1,3730,0.1,Centro,Local,QR
V004474,11/02/2026,C1059,P0012,1,20820,0.05,Centro,Local,Efectivo
V004474,11/02/2026,C1059,P0172,1,20010,0.05,Centro,Local,Efectivo
V004474,11/02/2026,C1059,P0005,1,22410,0.05,Centro,Local,Débito
V004474,11/02/2026,C1059,P0034,1,48900,0.05,Centro,Local,Efectivo
V004475,13/06/2025,C0826,P0102,2,4640,0.1,Centro,Local,Transferencia
V004476,27/08/2025,C1996,P0195,4,31050,0.15,Los Hornos,Local,QR
V004476,27/08/2025,C1996,P0063,1,13610,0,Los Hornos,Local,QR
V004476,27/08/2025,C1996,P0192,1,24110,0,Los Hornos,Local,Débito
V004476,27/08/2025,C1996,P0001,1,23420,0.1,Los Hornos,Local,QR
V004477,26/04/2025,C0125,P0005,1,22520,0,City Bell,Local,Crédito
V004477,26/04/2025,C0125,P0156,1,56080,0.15,City Bell,Local,QR
V004478,16/02/2025,C1623,P0068,1,33790,0,Centro,Local,Débito
V004478,16/02/2025,C1623,P0026,1,14210,0.05,Centro,Local,Crédito
V004478,16/02/2025,C1623,P0161,1,59670,0,Centro,Local,Crédito
V004479,10/01/2025,C1032,P0009,1,9010,0,Centro,Local,Efectivo
V004479,10/01/2025,C1032,P0039,3,66160,0.05,Centro,Local,Débito
V004479,10/01/2025,C1032,P0015,1,38970,0,Centro,Local,Débito
V004479,10/01/2025,C1032,P0019,1,13230,0.05,Centro,Local,Crédito
V004480,13/05/2025,C1101,P0158,1,75770,0,Centro,Local,Crédito
V004480,13/05/2025,C1101,P0007,1,18470,0,Centro,Local,Transferencia
V004480,13/05/2025,C1101,P0047,1,34560,0,Centro,Local,Crédito
V004480,13/05/2025,C1101,P0090,1,9890,0,Centro,Local,Crédito
V004481,12/04/2025,C0889,P0030,2,22090,0,City Bell,Local,QR
V004481,12/04/2025,C0889,P0191,1,11810,0,City Bell,Local,Efectivo
V004481,12/04/2025,C0889,P0063,1,14780,0.05,City Bell,Local,QR
V004481,12/04/2025,C0889,P0011,1,35390,0,City Bell,Local,QR
V004482,24/08/2026,,P0104,1,6020,0,Ecommerce,Online,Débito
V004483,24/05/2026,C1746,P0134,1,3940,0,Centro,Local,QR
V004484,11/09/2025,C1554,P0130,2,10880,0.05,Los Hornos,Local,Crédito
V004484,11/09/2025,C1554,P0002,1,7030,0,Los Hornos,Local,QR
V004485,31/01/2025,C1512,P0198,1,8760,0,Centro,Local,QR
V004485,31/01/2025,C1512,P0024,1,19210,0,Centro,Local,Transferencia
V004485,31/01/2025,C1512,P0064,1,34300,0,Centro,Local,Crédito
V004485,31/01/2025,C1512,P0150,1,37160,0,Centro,Local,QR
V004486,19/03/2025,C1240,P0161,1,55250,0,Centro,Local,Crédito
